texts,+,-,?,communication,quality,price,safety,second_category
добрый день хочу выделить работу эксперта сказать огромное спасибо эксперту хву даниилу е который рассмотрел обращение предоставил документы обращению режиме телефонного звонка пришлось ждать обращение рассмотрено,0.5925574243777516,0.3762645343000338,0.03117804132221458,0.609286366849272,0.38258521921899774,0.004001892482205931,0.004126521449524221,0.0
вчера позвонил поддержку гпб неделю новостей поводу моей дебетовой карты оформленной сайт дозвониться целым испытанием специалист вышел связь трудности закончились,0.09892758071374175,0.7568007639452058,0.1442716553410524,0.8353993353055001,0.1539631756291704,0.0066925251386817566,0.0039449639266477335,0.0
22082022 около 2200 зоне самообслуживания 24 прте ленина 35 г владимир смогла пополнить карту внесения платежа ипотеке банкомат киоск показали сообщение настоящее время операция пополнения карты выполнена,0.0507144864589396,0.051905842136924785,0.8973796714041357,0.5910590437902579,0.3849266213873627,0.01404614718326131,0.009968187639118095,0.0
добрый день редко пишу отзывы банк абсолют довёл нервного срыва 7 октября 2021г погасила ипотеку которую оформила 2018 году снятия обременения необходимо подать закладную росреестр информацию знаю сама,0.08889459428580021,0.5400197695465101,0.37108563616768964,0.5108819593613265,0.45229510688102575,0.027884456027042988,0.008938477730604617,0.0
середине ноября магазине zara увидела рекламу карты росбанка кешбэком группе магазинов индитекс предложение показалось интересным довольно часто посещаю бренды ранее пользовалась услугами данного банка,0.5435166016523894,0.07245647119593873,0.38402692715167186,0.5549782289989834,0.3880544580132003,0.025884735030450638,0.03108257795736588,0.0
июле рекомендовал другу кредитную карту банка обоим обещаны бонусы друг долго упорно выцарапывал свои бонусы разобрались пообещали выплатить срок 211021 узнав 071021 написал чат ситуации,0.13463648850829832,0.34349222104851485,0.5218712904431867,0.5059796349477662,0.4424346812977221,0.035130981375807925,0.01645470237870341,0.0
обратилась онлайнчат совкомбанка получения помощи регистрации сайте совкомидея получалось зарегистрироваться самостоятельно хотя предпринималось попыток разных устройств заполнения необходимых полей,0.42052666594406707,0.31594588600544204,0.26352744805049083,0.5155150891991339,0.47636068390511244,0.004929105619193662,0.0031951212765601385,1.0
отзыв пишу случилась какаято ситуация силу личных убеждений хороший сервис должен отмечен должен проходить незамечено правило большинство пишет отзыв случается чтото,0.0750684629349904,0.8075010333117473,0.1174305037532622,0.6385558969334011,0.3494011182203962,0.008123083117656223,0.003919901728546481,0.0
добрый день банком пользовался протяжении года прекрасный момент просто причин заблокировали счет 115фз каких либо подтверждающих документов затем просили направить чат миллион всяких справок доходах,0.055501954492559326,0.8492617345401877,0.09523631096725291,0.25174458766103963,0.6495800985907735,0.0649950958955908,0.033680217852595944,0.0
сегодня пытался сделать перевод другого банка дебетовую карту тинькова сбп получилось вышло сообщение переводы выбранный банк временно недоступны повторите попытку позже ладно звоню горячую линию тинькова радостный голос,0.05606942854199837,0.7671149763480937,0.17681559510990794,0.7907809935544688,0.19807692392258938,0.005515905954285388,0.005626176568656589,0.0
полнейший игнор 3 сообщения течение недели остались единого ответа живого оператора идёт сообщение очень загружены вернёмся позже никто собирается возвращаться бесплатного номера,0.02559560204845055,0.9098717490679871,0.06453264888356239,0.7216623737740784,0.269329752177637,0.006106962867949993,0.0029009111803345177,0.0
добрый день шоке происходящего банке втб умер муж ещё 2019 году основной заемщик ипотеке неоднократно обращалась банк предоставляла документы смерти малолетним сыном вступили вправа,0.05754137454666758,0.7762243743759091,0.16623425107742323,0.43749640401949835,0.5416167355291859,0.011639581468573208,0.009247278982742304,0.0
стала клиентом банка открытие сентябре 2019 года банк посоветовал отец хранения накопленных денежных средств момент банка открытие самые выгодные условия накопительному счету копилка важно получать,0.4810375762405201,0.14915549035999023,0.36980693339948983,0.3172713392826281,0.6098012260093549,0.06412389737197388,0.008803537336042815,0.0
заказала валюту отделение банка коллцентре подтвердили наличие денег выдаче приезду отделение 90322 примерно 1930 супругом обнаружили огромное количество людей стоящих очереди оказалось записи,0.07731899932324018,0.6641040030419281,0.2585769976348317,0.45299891080695215,0.5265622714460523,0.011226500627595034,0.009212317119400435,0.0
закрыти карты счета договора обслуживании также написан отказ обработки персональных данных поступают постоянные навязчивые надоедливые звонки числе познее вечернее время различными,0.00800996589544178,0.9706744348079189,0.021315599296639436,0.7263855854593817,0.2290260695710759,0.0031621901103815017,0.041426154859160895,0.0
утром 9 марта пришла офис рабочего штаба кассир тамара ква проверила мою личность назвала сумму которую могу снять счета достала проверила счётной машинке подтверждении операции картой смогла выдать начав,0.2604465738083676,0.3272995222325936,0.4122539039590388,0.5737122268969086,0.40355993569682486,0.0058481381518724,0.016879699254394028,0.0
26092021 обратилась просьбой предоставить живую справку состоянии счёта кредитной карты обращения визовый центр назначенное 28092021 сотрудники приняли запрос должны доставить справку визовому центру,0.16724953265145245,0.2655193506580726,0.5672311166904749,0.6459518627311327,0.3364872404175986,0.006073368367283157,0.01148752848398577,0.0
хочу выразить своё недовольство банком ежемесячно должен начислятся кешбэк итогам месяца выполнении условий могу дождаться мурыжат протяжении месяца кешбэк копеешный дело принципа,0.04907126674031957,0.8481984332339318,0.10273030002574861,0.36243571705713984,0.5896835050814113,0.04089660948234945,0.006984168379099479,0.0
заказала сайте карту мультибонус 1 нигде сайте указано карта именная это оказывается сообщает курьерская служба это вообще нормально 2 поддержка просто никакая сайте отвечают попугаи одно звоните,0.14837426214573374,0.6123813101539004,0.23924442770036589,0.7818418996829682,0.20468624683617298,0.007880009073603096,0.005591844407255525,0.0
несколько лет являюсь зарплатным клиентом альфабанка около 3 лет активно пользуюсь кредитной картой год назад оформил кредит наличными разу пропускал платежи хорошим надежным заёмщиком говорится бывает всякое,0.4738035374835108,0.18461421942791956,0.34158224308856966,0.2115971341715566,0.7185361104060309,0.04526199999509175,0.024604755427320386,0.0
всем здравствуйте блокируют причины телефон добавляется спам лист операторы берут чат отвечает деньги возвращают подробнее владел киви кошельком своем номере телефона 10 лет статус профессиональный паспорт,0.07355592606768037,0.5107527532914135,0.4156913206409061,0.5340449983200112,0.44764427895894043,0.007918471053122562,0.01039225166792566,0.0
сразу скажу давний пользователь банка самый активный попытаюсь рассказать почему период работы этим банком часто возникали разные неприятные ситуации которыми поддержка справлялась очень неохотно очень быстро,0.1582752880472913,0.7756455699341609,0.06607914201854785,0.29029312366264315,0.6977452260640303,0.007029331726165851,0.004932318547160776,0.0
потребовалось сменить паспортные данные 45 лет мог перевести деньги банк сбп приложении смартфона функция изменению паспортных данных присутствует работает предлагают обратиться чат это единственный,0.37256857474747773,0.3447824140676131,0.2826490111849092,0.18071119992595663,0.8043441371425073,0.006249622146252964,0.008695040785283065,0.0
заказывала карту дебетовую курьеры привезли объяснили некоторые попроси программе лояльностиобращалась поддержку онлайн вопрос решают течении максимум дней 3х стараются подобрать решение индивидуально клиента разных,0.4910569753789858,0.3325092973565937,0.1764337272644204,0.6797114473861103,0.3079552936457632,0.010081154941631651,0.0022521040264948493,0.0
являлся клиентом банка достаточно долгое время понимаю видимо службе безопасности необходимо выполнять определенные показатели руководство видело работа ведется постоянно успешно банк занимался,0.4230040298487158,0.3825174371310935,0.19447853302019066,0.24645188213607688,0.7260671631366343,0.016922504380254614,0.010558450347034093,0.0
момента образования росбанка являюсь клиентом вашим персональный менеджер дов никита который является моим волшебным финансовым советником моих текущих вопросах начале года потеряла карту сразу прибежала,0.12953738371703724,0.5816446037027608,0.28881801258020184,0.5167690374055065,0.46669869741300657,0.009650040917063146,0.006882224264423959,0.0
сделал заявление вывод средств брокерского счета спустя время деньги вернулись брокерский счет обратил внимание реквизиты банковского счета вывода некорректны привязан какойто старый счет косяк 1 контроля,0.026444164235775353,0.8562400883345286,0.11731574742969608,0.28205359766803323,0.6939647986938801,0.013895327374403089,0.010086276263683625,0.0
появилась необходимость получения справки одной моей операции тк 3х месяцев находилась обработке выяснение ситуации заказ справки вылился 2 звонка общем времени разговора 45 минут следующий день банка поступила,0.11413132040342569,0.49774881433393214,0.38811986526264225,0.5796311580603491,0.40870205123216236,0.0075970531272262455,0.004069737580262361,0.0
обслуживаюсь центринвест 10 лет зарплатный проект депозит ипотека очень внимательные сотрудники анна кредитный специалист поможет объяснит проконсультирует ипотечный кредит получила кратчайшие сроки,0.4627712905670312,0.2576323385970219,0.27959637083594685,0.4316687749859792,0.5503758065477315,0.015085188156612995,0.002870230309676349,0.0
1306 подала заявку онлайн чат приложение домклик погашение ипотеки средствами маткапитала менеджер дал список документов день предоставила менеджер сформировал заявление отправил япфр 1606 пфр одобряет заявку,0.1281009293975437,0.15670656445758224,0.7151925061448742,0.6340845585167325,0.34225619805210344,0.01608596528628863,0.007573278144875352,0.0
сотрудники организации статуса юридического лица безрегистрации огрн инн отсутствует именуемой уральским филиалом ао райффанзенбанк г челябинск ул молодогвардейцев д 53 совершают отношения противоправные действия вымогают,0.015392611080982947,0.9560842514172911,0.028523137501725828,0.6392834883615227,0.2621561950701877,0.009477813409795954,0.0890825031584935,0.0
позвонили номера 900 предложили стать клиентом сбер премьер назначили встречу персональным менеджером офисе сбербанка менеджер заверил первые 2 месяца обслуживание бесплатное далее выполнять условия,0.45422632347556663,0.25384167622636944,0.29193200029806393,0.8280458232632171,0.1644753716054039,0.004785771983766227,0.0026930331476128703,0.0
системе сбербанк онлайн мобильном приложении разделе счета депо исчезли счета депо разделе инвестиции пенсии исчез брокерский счет попросил решить проблему специалистов незнаек,0.01772566477427369,0.9395638709413103,0.04271046428441608,0.42547161362479813,0.5611955969273438,0.008731575780686342,0.0046012136671717335,0.0
совершенно ужасное обслуживание заимкой персонал пришёл отделение сегодня 12 часов самом отделении работает 5 человек оно пустое взял талон электронной очереди подбежала девушка вырвала рук сказала выдам,0.017481469519088806,0.9571155708065668,0.025402959674344285,0.35295514502965347,0.6375855186572071,0.007221305382425856,0.00223803093071341,0.0
10092021 года перечислила брокерскую компанию бкс212000 рублей брокерского пополнения счета 8м сегодняшний момент 16092021 года деньги нигде появились появляться собираются дни идет попытка диалога,0.06658926199515883,0.5196975157555979,0.41371322224924323,0.6030432074553976,0.366746097720225,0.0195883907666457,0.010622304057731116,0.0
пользовался картой халва завёл карту совесть затем совкомбанк подобрал совесть стало две карты халва первую карту меньшим лимитом кредитных средств совкомбанк сделали дебетовой оставались действовать,0.2204340228451289,0.34212234949865233,0.43744362765621897,0.10573295769304773,0.8160934404708872,0.06919561211117872,0.008977989724886108,1.0
возмущён наплевательским отношением моим 6 письмам написанным мобильный банк самое главное отвечают вопрос почему заблокирована карта каком основании месяца имею лоступа карте сплошное равнодушие,0.005267471302040244,0.9846581284408132,0.010074400257146263,0.5515479427471491,0.43020795208499624,0.008212648172097306,0.01003145699575711,0.0
услышал закон кредитные каникулы решил заити приложение узнать оператор ответила очень быстро объяснила спасибо большое таким операторам коркино,0.21242791388463614,0.6844072402305726,0.10316484588479116,0.6883201307287292,0.2865249702635406,0.008141783271087607,0.017013115736642714,0.0
10 марта регулярно общаюсь банком связи отсутствием доступа личный кабинет интернетбанка изначально представители банка предполагали установлен vnpproxy доступа закрытым сайтам мнению банка,0.27053555726263395,0.5424820590058638,0.1869823837315024,0.6067487374398104,0.3339140344307709,0.041655970438986376,0.017681257690432214,0.0
банке постоянные проблемы тормозит зависает личный кабинет происходит сегодня протяжении дня это главное сделан перевод систему быстрых платежей карту ренессанс банка 1543 денег сей час,0.04066983517143333,0.9054955879233829,0.053834576905183736,0.14547000346277109,0.8435009687721614,0.008561781171533122,0.0024672465935345685,0.0
19 августа 2021 г подала заявку банк тинькофф сайте ип тин потребительский кредит сотрудник банка связался мной 2150 подтверждения оформления отказалась извинилась беспокойство первое сообщение почту,0.12903640368418123,0.35092664244533606,0.5200369538704827,0.7314771533825604,0.2511594854403233,0.011061234560946676,0.006302126616169604,1.0
добрый день давно пользуюсь сервисам bankiru также ветеран войны перемирий российской банковской системой конца девяностых годов количеством банков пятнадцати учреждений взял правило писать отзывы сотрудники,0.6600932824530178,0.22489965361056868,0.11500706393641347,0.6250070710877252,0.36492076635990056,0.006140319388470247,0.003931843163903905,0.0
решил впервые попробовать погасить часть ипотеки досрочно уменьшением ежемесячного платежа опыт исключительно отрицательный сентябре перевёл привязанную ипотеке карту 138 тысяч оформил мобильном приложении заявку досрочное,0.11209015126124273,0.09451423115227867,0.7933956175864786,0.2765289358590842,0.6401589706022701,0.07089681693515726,0.012415276603488306,0.0
140921 позвонил банк заказать продукт дебетовая карта польза перезвонили сказали 1709 мной свяжется мобильный сотрудник банка привет карту документы супер никуда ездить 170921 встретился сотрудником,0.12442792941245606,0.14996914218976026,0.7256029283977835,0.8206959438385393,0.1707006227139377,0.004963660607124088,0.0036397728403991265,0.0
решила пополнить свой депозит перевела деньги своюкарту карты мобильном банке пополнить пополняемый вклад удалось чате подтвердили ехать отделение подобных операций еле хожу говорят,0.23692106065146118,0.3886916194252908,0.374387319923248,0.2832656705848641,0.6750054333774433,0.03224460202407972,0.009484294013612796,0.0
ещё недавно просто восторге банка ужасе пришло сообщение мобильный банк карта халва привязаны новому номеру телефона известному это вообще,0.028596630620747927,0.8742630839465613,0.09714028543269088,0.6187739182331744,0.3673709655891435,0.006165523195609457,0.007689592982072671,0.0
обслуживаюсь данном офисе давно ип сотрудники улыбаются хорошем настроении вежливые решил установить мобильный банк приехал офис сотрудники помогли установить показали пользоваться мобильным банком оказалось очень,0.8576458104229105,0.08525983214398182,0.05709435743310762,0.37842411081839544,0.609177175297779,0.008604059382847697,0.003794654500977587,0.0
марте 2020 кредитная карта visa заблокирована позвонил службу поддержки сказали придти офис поучить новую карту мир офисе г ржев очень внимательные доброжелательный сотрудники очень быстро выдали новую,0.49803594141296614,0.36409726121729336,0.13786679736974053,0.41572283652173764,0.5619863628614954,0.014648684409608379,0.007642116207158614,0.0
уважаемые клиенты альфа банка прежде принять решение пользоваться услугами указанного банка будьте готовы тому случае возникновения какойлибо проблемы будете кинуты обслуживание виртуальному помощнику который естественно,0.30153485998198004,0.43967440590781215,0.25879073411020775,0.4410880941445395,0.5353967061705153,0.010890418578301666,0.012624781106643352,0.0
пишу второй негативный отзыв банке месяц кажется банку хватает сотрудников ответа чате мобильного приложения приходится ждать неделю минимум каждый вопрос переписка затянуться 24 недели независимо,0.059451017393601764,0.8981892651117449,0.04235971749465323,0.691608287774772,0.30118693776444605,0.0053452105222369746,0.0018595639385448456,0.0
пользуюсь банком тинькофф несколько лет руках black metal карта vip обслуживание дела оказалось это вообще гарант сделал swift перевод 25 февраля 39000 своего счета тинькофф свой счет bank of,0.10033394060178273,0.7137721303616812,0.185893929036536,0.1555629977756865,0.7969482052660357,0.0285760403159611,0.01891275664231694,1.0
обратился заменой карт дебетовой кредитной назначили встречу представитель потерялся позвонила женщина сказала нужно стоматологию давайте смогу говорю давайте завтра сообщила завтра,0.0737284354774599,0.8084243250670706,0.11784723945546945,0.754771439460819,0.23528364059747575,0.007064506338387809,0.002880413603317432,0.0
обратился 1351 онлайнчат закрытие ип счёта консультант сообщил нужно вывести средства счёт попытался вывести сердства карту смог сказали ещё комиссия 15 99 рублей тарифе,0.22960896606696662,0.4071243169276903,0.36326671700534313,0.4701817453213158,0.44565127241106745,0.07514695100110208,0.009020031266514706,0.0
14 ноября 2020 года отправил почтой исполнительный лист втб поскольку изза пандемии принимают почтой втб получило исполнительный лист дальше тишина офисе информации дают письмо электронной почте отвечают,0.04523216213775431,0.5333339344691072,0.42143390339313846,0.7969648069079411,0.19448788024475386,0.0036175087689543123,0.0049298040783509415,0.0
неоднократно делал обращения поводу ошибки новом интерфейсе личного кабинета сначала делались отписки никакой ошибки будут исправлять далее сами виноваты работает итоге прямой,0.018435128930386457,0.9601588947621751,0.021405976307438405,0.4435203418211221,0.5472429907833718,0.005383989301668989,0.003852678093837019,1.0
доброго дня являюсь клиентом банка восточный месяца 3 назад пришел отделение банка восточный сменить номер мобильного телефона доступа мобильное приложение совкомбанка попал слияние банков номер итоге поменяли,0.14133109085154083,0.2785705253250534,0.5800983838234058,0.5323180390211654,0.45294455429097596,0.00672735976654706,0.008010046921311617,0.0
добрый день оплачиваю коммунальные услуги 4 квартиры представьте сколько это квитанций поэтому оплата называемому куракоду qr настоящая находка оплачивала радовалась пока начался 2022 год конце января оплатив,0.4393862354881141,0.18190361279101627,0.37871015172086964,0.4158662587441579,0.5611324739670585,0.017199504604192072,0.005801762684591553,0.0
спасибо профессиональным операторам которые помогают вопросах оплаты услуг частности использованием бонусов это бонусы понимал каких пропорциях используются оператор сразу подтвердил мои догадки вместе,0.9622997968723624,0.017627728919588363,0.020072474208049213,0.6958700225414056,0.2959346914227833,0.0059050935007481055,0.002290192535062943,0.0
20092021 оставил заявку карту мир тарифный планпочётный пенсионер операционист банка заверила неименных мир офисе клиентам выдают именную ждите смс готовности 24092021 смс карта,0.11522738855675395,0.16360855926435483,0.7211640521788911,0.7830046075564688,0.19782952771988463,0.012565231053909897,0.006600633669736778,0.0
12102021 г получила кредит ао почта банк получении кредита навязали заключить договора приобретение сертификата 51019033 ооо 12102021 г срок действия сертификата 1 год стоимость 10 000 рублей факту,0.034776395911076514,0.1478353731061689,0.8173882309827547,0.48909117097803917,0.4652923084256561,0.020847620710997158,0.02476889988530649,0.0
25102022 г мною подключена подписка сберпрайм 1 р период 3 месяца сегодня 24012022 г решаю подписку отключить ввиду надобности тк протяжении 3х месяцев актуальна одна функций,0.041436870173891256,0.2823560471403101,0.6762070826857987,0.2341175614493081,0.7253851174951614,0.02775763750996908,0.012739683545561174,0.0
приехал сегодня получить денежный перевод система платежей контактизначально гуглил банк выдает принимает платежи системувзял талон быстрые платежи western winionконтактроссельхоз банк экспресссидел минут 40 хотя,0.3898156867992606,0.25046627805918215,0.35971803514155726,0.31985700943189,0.6517783473470871,0.023534505120622183,0.004830138100400651,0.0
застрял рубежом волею кинувшего аэрофлота банковскими картами понятно стало 23го кажется марта пытаюсь отправить денег свой зарубежный счёт разумеется полном соответствии законодательством рф,0.05683487280287361,0.6117029803134774,0.3314621468836489,0.2318974717598665,0.7305613508063348,0.015413352836660897,0.022127824597137857,0.0
добрый день вынужден сюда написать мои обращения октября 2021 изменилось отражении страховок онлайн банке сбербанка отражаются полностью хотелось видеть адрес объект период номер договора,0.03961184055794228,0.7564458321993347,0.20394232724272293,0.5958985846773949,0.379841887608139,0.01342587060483869,0.010833657109627358,0.0
конце августа досрочно закрыла ипотеку оставила заявку получение закладной уведомили подготовка закладной займет 30 календарных дней прошел месяц никаких сообщений банка получила конце сентября,0.03234191366809508,0.3229925546093083,0.6446655317225966,0.6775181223787264,0.2875402634437941,0.012165144373648733,0.022776469803830787,0.0
позвонил контактцентр банка голосовой помощник обрадовал фразой вижу заявка кредит попросил соединить оператором сотрудница контактцентра ответила переживать заявка равно отклонена задал вопрос,0.04699071561469764,0.6364877146303716,0.31652156975493073,0.923631547881121,0.07160685617230161,0.00303590862217597,0.001725687324401411,0.0
04052022 вынесено определение арбитражным судом признании банкротом 23042022 мои счета заблокированы процедуре банкротства обращался офис обращался консультантам горячей линии говорят ждите хотя,0.014255566138894202,0.8253506678107441,0.16039376605036157,0.5940412930362587,0.3769111001461415,0.01395497572227524,0.01509263109532485,0.0
обращался декабря 2021 мобильном приложении раздел помощь проблема подтверждении учетной записи гос услуги личный кабинет компьютер мобильное приложение постоянно приходит письмо,0.07650501376154653,0.4574229869183661,0.4660719993200875,0.5994998417856588,0.38119953363837045,0.0049995608474071584,0.014301063728563605,0.0
звонки горячую линию банков занимают мало времени благодаря роботам которые сначала пол часа предлагают выбрать нам нужно подождать оператора который ещё пол часа выходить связь разбираться,0.06038119842082459,0.9102277409159023,0.029391060663273173,0.500123398327847,0.49584023868591565,0.0023818156234815847,0.0016545473627558726,1.0
мае 2022 г обращался отделение адресу г зеленоградк1824для тогочтобы закрыть дебетовую карту обслуживал молодой человекимя помнюпосле попросил принять отзыв анкетных данныхданных сотрудник полчаса сиделс умным,0.2922934237759627,0.2475830866130316,0.4601234896110057,0.5865231448868556,0.3877673386827404,0.012266638518201487,0.013442877912202193,0.0
являюсь клиентом банка двух лет это время особых претензий банку косяки банк списывал комиссию обслуживание карты хотя новым тарифам должен случае бвнк оперативно вернул,0.15741536049709448,0.6464913603332444,0.19609327916966104,0.1640081244424628,0.741065217095033,0.08572554759716983,0.009201110865334445,1.0
случилась необходимость актуализировать свои данные банке именно изменить фамилию обратилась якартам уточнения информации работе отделений песетила 3 города одном смогла попасть поскольку работали,0.14905585694223128,0.39045821430796795,0.4604859287498009,0.5882927645397463,0.4030048073814004,0.004695843268518634,0.004006584810334336,0.0
здравствуйте хочу сказатьспасибои выразить благодарность банку точка частности оператору анне подход включенность клиента помощь решение периодически возникающих вопросов конкретно вчера 03082021 года банком,0.7724423854905014,0.08203237202208301,0.14552524248741563,0.6213994559240855,0.3721572750145546,0.004101323001381369,0.002341946059978372,0.0
могу получить свои деньги аккредитиву протяжении 10 дней условиепредоставление документов покупателем документы предоставлены деньги получить могу звоню горячую линию отправляют отделение прихожу,0.16996079351821142,0.6421062603150112,0.18793294616677741,0.4127092718504676,0.5154190589529918,0.060090878227152277,0.011780790969388192,0.0
обеих проблемах банку давно известно судя ответам представителя банка местном форуме воз ныне подробности 1 мобильном приложении мп предусмотрено закрытие цифровых карт которое когдато работало последний месяц,0.09881231181220083,0.8027143309562487,0.09847335723155036,0.003536169896178372,0.0053058631857661265,0.0002756955674707694,0.9908822713505852,0.0
добрый день 24 мая поступил запрос рамках 115 фз уточнений какие документы необходимо предоставить 27 мая предоставлен ответ срок установленный вами предоставлены документы договоры акты счета приложения,0.08333550175364314,0.1257475058154063,0.7909169924309507,0.6090840498262365,0.3734887024630749,0.008267273425945045,0.009159974284743506,0.0
стала пользоваться дебетовой картой tinkoff black понадобилась услуга перевода средств номеру телефона могла найти приложении поддержке онлайн чат сотрудники очень быстро среагировали помогли нравится,0.8918600189299029,0.05615420309211978,0.05198577797797746,0.32368747952215593,0.6449128911757266,0.025797267734719496,0.0056023615673979794,0.0
здравствуйте являюсь клиентом сбербанка последнее время постоянно звонят номера 900 звонки 10 день сильно мешают кроме отвлекают работы обращение чат первый дало второй появилась милая,0.05522985840658471,0.8671172970724402,0.07765284452097519,0.8547935870423586,0.1408649886542229,0.0023896287491336353,0.001951795554285038,0.0
пользуюсь мобильным приложением банка ежедневно последнее время всё чаще наблюдаю ошибки попытках перевода денежных средств счетами посредством сбп это выражается сообщениях вида перевод выполнен операция временно,0.04379921353348731,0.9187421922700664,0.03745859419644633,0.353512511284253,0.6189020270364322,0.009003175249570311,0.018582286429744476,0.0
уважаемые коллеги сбербанк списали подписку 1999 р телефонной линии наотрез отказались возвращать деньги ранее подписка бесплатной новый год списали почему вернуть нужен сберпрайм вроде,0.009705739990203629,0.9555663656842753,0.03472789432552107,0.697660195256774,0.271213780392428,0.008269506852308508,0.022856517498489617,0.0
08052022 1756 размещала свой отзыв поводу дикости альфабанка отношении персональных данных 04072022 1607 банк ответ написал нечто имеющее отношения действительности также имеется счёт 9344 закрыть,0.03091978661522151,0.6054324616436506,0.3636477517411279,0.5271745368397395,0.41955018579598313,0.013892346579093388,0.03938293078518385,0.0
альфабанк косячит история приключилось мамой проблема справедлива решит воспользоваться описанной ниже функцией тк воспроизводится моем мобильном приложении итак мобильном приложении альфамобайл выбираем,0.05869006486405578,0.8111521893066347,0.13015774582930956,0.22685843487721086,0.760866884727676,0.007976460942044265,0.004298219453068663,0.0
декабре 2018 г мной получена карта мирunionpay тп персональный дебетовая 6234 46 4900 январе 2019 г мной получена карта мир 2200 38 0216 тп пенсионный это важнодля дальнейшего пояснения сдал карту 6234 46,0.10271810553118993,0.04561149771546096,0.8516703967533491,0.26302546706596674,0.6892265566387468,0.021904610489486873,0.02584336580579939,0.0
понадобилась справка остатке основного долга ипотеке хотела заказать онлайн тк наверное осталось банков которые предоставляли такие элементарные услуги дистанционно оказалось приложении функция заказа,0.09213571631403339,0.7384610983158768,0.16940318537008986,0.335448574639756,0.6472496967570841,0.013137299566498608,0.0041644290366612,0.0
являюсь клиентом банка первый год опыт потребительского кредитования использования кредитной карты свобода первый опыт покупки рассрочку прошел отлично дальнейшем использовании карты начали происходить,0.6426019254707731,0.16441691740520095,0.19298115712402594,0.10918416641860267,0.8191166043153123,0.0608159986810165,0.010883230585068546,0.0
здравствуйте хочу оставить отзыв данном банке банк видом технической ошибки дает продать металл омс видимо курс вырос банку нужны деньги сначала принимали обращение приняли прислали отписку ждите,0.06621874601376003,0.7918903336094689,0.141890920376771,0.5409879590814237,0.4364530552623524,0.015802449550825028,0.006756536105398898,0.0
понастоящему довольна обслуживанием банке вопросы решаются оперативно менеджеры грамотные вопросов решить дистанционно чат чате операторы отвечают пару минут ооочень этим довольна карту халва оформила ради,0.8902625316339232,0.08536075795305265,0.024376710413023937,0.460567076609501,0.5304414610706537,0.006641757302317486,0.0023497050175278014,1.0
ещё убеждаюсь безобразно работает сбербанк сегодня произошла следующая ситуация изза мошенников которые ремонтировали компьютер затем пришло смс смене владельца телефона срочно начала звонить номера сбербанка тупо,0.007361152145259009,0.9734577280038536,0.019181119850887666,0.616858891319161,0.3699355138426341,0.0027327597545612125,0.010472835083643744,0.0
здравствуйте 18052022 г отделении кузьминское входе встретила консультант помогла выдать талон буквально пару минут пригласили 1 окно сидела девушка менеджер аян карина обратился вопросом своим,0.3303570199217774,0.4159838797109445,0.253659100367278,0.7005091620415876,0.2939523385448922,0.0026294916395230373,0.0029090077739971154,0.0
